Qb_solv_energies
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,30,200,10000,1,22.5,22.5,10,1.0,128,5,True,False,1,False


Column names:
0,1,2,3,4,5,6,7,8,9
-0.0,-0.0,-9.708843395113945,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.153373688459396,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.842749111354351,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.24821500852704,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.191253299824893,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.230669158278033
-0.0,-0.0,-9.818744540214539,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.9947061650455,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.225549284368753,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.09784297645092,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.17244853079319,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.045881263911724,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.969127321150154,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.52381887473166
-0.0,-0.0,-10.152380973100662,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.01324037462473,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.629447553306818
-0.0,-0.0,-10.36399194598198,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.277447815984488,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.734915811102837
-0.0,-0.0,-10.229173108935356,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.680839858949184,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.658848762512207,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.608849063515663,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.287976884283125
-0.0,-0.0,-10.381713774055243,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.423000931739807,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.195294830948114
-0.0,-0.0,-10.11101440154016,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.501749999821186,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.202690567821264,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.364074651151896,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.951600730419159,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.207762002944946,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.610496655106544,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.077129270881414,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.188038513064384,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.176931750029325,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.043770915828645
-0.0,-0.0,-11.1638795286417,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.11168485879898,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.632863271981478,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.808843102306128,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.951043218374252,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.844804555177689,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.808511063456535,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.294520559953526
-0.0,-0.0,-10.629616377758794,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.783054761588573,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.426259227097034
-0.0,-0.0,-10.228230338543653,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.760689817368984,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.509670441038907
-0.0,-0.0,-10.38010519836098,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-29.228977475315332
-0.0,-0.0,-10.683560080826283,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.116301663219929,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.855935260653496,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.2984838783741
-0.0,-0.0,-9.999498769640923,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.943943373858929,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.141104985028505
-0.0,-0.0,-10.386526357382536,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.664385811891407
-0.0,-0.0,-9.758844070136547,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.431917801499367,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.907897807657719,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.262842409312725
-0.0,-0.0,-9.558850258588791,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.90657002106309,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.708847716450691,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.206118268892169,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.023092267103493,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.889324471354485,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.080687461420894
-0.0,-0.0,-9.979027509689331,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.444470730610192
-0.0,-0.0,-10.105878764763474,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.553480425383896
-0.0,-0.0,-10.219449687749147,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.52975154752494
-0.0,-0.0,-9.819300919771194,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.411610286682844
-0.0,-0.0,-9.823208406567574,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.103857889771461,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.44189028441906,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.868455473333597
-0.0,-0.0,-10.222256116569042,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-29.827420748770237
-0.0,-0.0,-10.325855035334826,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.047981664538383,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.032916978001595,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.64779207110405,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.658858895301819,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-25.987905845046043
-0.0,-0.0,-10.143520340323448,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.281106494367123,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.802058354020119,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.002266123890877,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.064677799120545,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.969045959878713,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.803085379302502,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.71052861213684
-0.0,-0.0,-9.758845508098602,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.062066290527582
-0.0,-0.0,-10.601254936307669,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.849843874573708,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-29.5742143727839
-0.0,-0.0,-10.310560181736946,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.836865246295929,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.07040648162365,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.911901041865349,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.071457874029875,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.829841384664178,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.983959376811981,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.544398788362741,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.436473414301872,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.9389542452991,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.49107325822115
-0.0,-0.0,-9.922929473221302,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.670275915414095,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.2590214908123
-0.0,-0.0,-9.854410201311111,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.737793803215027,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.607935339212418,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.38815850019455,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.800835773348808,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.36714356765151
-0.0,-0.0,-9.668696939945221,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.597553375177085
-0.0,-0.0,-10.002538435161114,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.813237115740776,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.853723131120205,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.317742655053735,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.1073139924556
-0.0,-0.0,-9.498070351779461,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.8363953307271,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-25.79966808576137
-0.0,-0.0,-9.879668731242418,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.957401037216187,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-25.922352597117424
-0.0,-0.0,-10.225231199525297,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.25768968090415,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.38090809993446
-0.0,-0.0,-10.272749662399292,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.682235412299633
-0.0,-0.0,-9.328431367874146,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.437798397615552
-0.0,-0.0,-10.185849450528622,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.752496346831322,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.450895316898823,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.175880424678326,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.03399071097374,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.639860272407532,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.916132301092148
-0.0,-0.0,-10.00372776761651,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.791163317859173,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.827210083603859,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.253306929953396,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-29.03722439939156
-0.0,-0.0,-9.961233839392662,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.652829356491566
-0.0,-0.0,-9.62073764204979,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.201844464056194
-0.0,-0.0,-10.307879820466042,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-30.045816868543625
-0.0,-0.0,-10.67168778181076,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.200559943914413,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.049111749976873
-0.0,-0.0,-9.725250378251076,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.144637823104858,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.428487285971642,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.726995259523392,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.802416108548641,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.69727074354887,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.034106947481632,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.93644164968282
-0.0,-0.0,-9.618639014661312,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.34448123909533
-0.0,-0.0,-9.608865782618523,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.591019690036774,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.82929752767086,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-29.07746927253902
-0.0,-0.0,-9.999412931501865,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.84033653140068,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.560470651835203,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.95615804567933,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.89393413066864,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.95049137622118,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.52923408150673,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.509579010307789,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.179463729262352,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.108951970934868,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.023072957992554
-0.0,-0.0,-10.03920404613018,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.701866507530212,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.927711077034473,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.72618967294693,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.558874279260635,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.916986849159002,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.840947022661567
-0.0,-0.0,-9.710081845521927,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.802417740225792,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.335145622491837,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.403344876132905
-0.0,-0.0,-9.702540397644043,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.793951414525509,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.115177497267723,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.130319476127625,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.66402794420719
-0.0,-0.0,-9.700832933187485,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.842588571831584,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.215843051671982,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.90756787220016
-0.0,-0.0,-9.700203880667686,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.161606594920158,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.246625781059265,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.765596725046635,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.797588519752026
-0.0,-0.0,-9.838759899139404,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-29.328589480370283
-0.0,-0.0,-9.999585915356874,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.969906955957413,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.765773117542267,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.043805569410324,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.34387307241559
-0.0,-0.0,-9.945163011550903,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.017024567350745,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.255230329930782,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-29.455584194511175
-0.0,-0.0,-9.631924364715815,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0

-0.0,-0.0,-10.05650294572115,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.916069030761719,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.012434216216207
-0.0,-0.0,-10.293058834969997,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.338827760890126,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.658981958404183,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.201428485102952,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.71156132221222
-0.0,-0.0,-10.284642867743969,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.566629754845053,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.284543327987194,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.032551327720284,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.865800872445107,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-25.690536027774215
-0.0,-0.0,-10.225236266851425,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.377388566732407,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.019391637295485,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.345627723727375,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.269055735319853,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.010749816894531,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.595546156167984,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.570748169440776,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.295023459941149,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.655805256217718,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.073447987437248,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.985988765954971,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.167526945471764,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.75884272903204,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.1550935767591,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.000118430703878,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.24821500852704,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-10.191253299824893,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.867205111309886,-676.0,-0.0,-0.0,-32.91364288330078,-676.0,-0.0,-0.0
-0.0,-0.0,-9.936801224946976,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.94494080916047
