Qb_solv_energies
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,40,200,10000,1,22.5,22.5,10,1.0,128,5,True,False,1,False


Column names:
0,1,2,3,4,5,6,7,8,9
-0.0,-0.0,-10.403385732322931,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.422703608870506
-0.0,-0.0,-10.072396032512188,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.42061041481793,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.027445763349533,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.371344171464443,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.216785106807947,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-28.894539589062333
-0.0,-0.0,-10.327109375037253,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.177731163799763,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.19850378111005
-0.0,-0.0,-10.772996541112661,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.708843544125557,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.97105860710144,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.157205710187554,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.941075135022402,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.39058418571949,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.050439512357116,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.226281588897109,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.959300346672535
-0.0,-0.0,-10.521786332130432,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.989467187318951,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.682997391559184
-0.0,-0.0,-10.081315591931343,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.941314607858658,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.083443075418472
-0.0,-0.0,-10.243017002940178,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.178694002330303,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.758845560252666,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.739818885922432
-0.0,-0.0,-9.92326045036316,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.02595962304622
-0.0,-0.0,-10.102085918188095,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.915081985294819,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-28.498621827166062
-0.0,-0.0,-10.128736972808838,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.868656419217587,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.335746053606272,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.240632097236812
-0.0,-0.0,-9.808843921869993,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.031961611937732,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.132830612361431,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.797702491283417,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.419226959347725,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-28.390776376239955
-0.0,-0.0,-9.88561786711216,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.205549243837595,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.028168296441436,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.998563017696142
-0.0,-0.0,-10.163780227303505,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.059079993516207,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.541501320898533,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.378888711333275,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.858840942382812,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.845786802470684,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.96176616474986,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.097722746431828,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.101962059736252,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.000933513045311,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.941291701048613,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.157323844730854,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.746626634150743
-0.0,-0.0,-10.21941040083766,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.140379182994366,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.724901327863336,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.970286056399345,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.241122417151928,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.92140275426209,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.97605062648654,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.156310938298702,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.163083801977336,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.977787397801876,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.836320424452424,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.944068083539605
-0.0,-0.0,-9.90088739991188,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.288476068526506
-0.0,-0.0,-10.026928886771202,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.046943083405495,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.201768465340137,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.231855452992022,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.933768956921995
-0.0,-0.0,-10.125098742544651,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-31.811568214383442
-0.0,-0.0,-10.75790398567915,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.958351623499766,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-29.11383152194321
-0.0,-0.0,-10.18443189188838,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.796670392155647,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.64814467728138
-0.0,-0.0,-9.96550883539021,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.540820418857038,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.127894394099712,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.45524187386036,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.939165696501732,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.658857330679893,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.016076263040304,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.77742437645793
-0.0,-0.0,-9.947802480310202,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.449573032557964,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.592311717569828
-0.0,-0.0,-10.141336551867425,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.280685998499393,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.15170462988317,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.08616228401661,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.016185536980629,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.422212027013302,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.745279608061537,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.932449411600828
-0.0,-0.0,-10.079697117209435,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.13637304212898
-0.0,-0.0,-10.955290855839849,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.912219807505608,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.98165499791503,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.353642359375954
-0.0,-0.0,-9.708853006362915,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.967165570706129,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.50605893973261
-0.0,-0.0,-10.351904533803463,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.171648636460304,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.790163457393646,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.1171433031559
-0.0,-0.0,-9.959013909101486,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.455272510647774,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.450466737151146,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.640390455257148,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.131070606410503,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.066857609897852,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.680929124355316,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.179585434496403,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.672673515975475,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.519050478935242,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.772700317203999,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.17491827905178,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-29.59239723905921
-0.0,-0.0,-10.087556455284357,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.737890977412462,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.960474133491516,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.817266047000885,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.954955384135246,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.598692834377289,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-28.71438728366047
-0.0,-0.0,-9.642694413661957,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-28.449417024850845
-0.0,-0.0,-9.833620846271515,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.298862516880035,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-28.046386919915676
-0.0,-0.0,-9.812132984399796,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.885845948010683
-0.0,-0.0,-9.690840672701597,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.044283375144005,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.713929038494825,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.708849504590034,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.202248401008546
-0.0,-0.0,-9.558860450983047,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.93543204665184,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.075557950884104,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.692757204174995,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.947190836071968,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.771189831197262,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.014675557613373,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.55887845158577,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.358877271413803,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-29.174273937940598
-0.0,-0.0,-10.031899644061923,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-28.237991821952164
-0.0,-0.0,-9.984668862074614,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.377486862242222,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-30.5419755987823
-0.0,-0.0,-9.608867719769478,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.943834128789604,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.110087418928742
-0.0,-0.0,-9.923756055533886,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.557857863605022,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.719355203211308,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-29.53953412361443
-0.0,-0.0,-9.501318514347076,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.38442848622799,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.31668083369732
-0.0,-0.0,-9.762656278908253,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.822725892066956,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.743584539741278,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.484707739204168,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.708857402205467,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.10894689336419
-0.0,-0.0,-9.51919059175998,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.253827180713415,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.274952694773674,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.442567450925708,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-30.197230014950037
-0.0,-0.0,-10.045591490343213,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.139933243393898,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.790683344006538,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.817520797252655,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.555874425917864
-0.0,-0.0,-10.34923580288887,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-28.836910847574472
-0.0,-0.0,-10.163289412856102,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.944108977913857,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.706703932955861,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.871709235012531,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.66051833331585,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.827071353793144,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.497838892042637,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.778759956359863,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-11.276127204298973,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.000575602054596,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.443909918423742
-0.0,-0.0,-9.508864164352417,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.587202847003937,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.150261282920837
-0.0,-0.0,-9.921247139573097,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.667976170778275,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.85921175096155
-0.0,-0.0,-10.306419089436531,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-29.749301977455616
-0.0,-0.0,-10.437648296356201,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-30.30407679453492
-0.0,-0.0,-9.689548373222351,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.268940135836601,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.855970486998558,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.162249207496643,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.047180116176605,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.16069982945919,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.703054711222649,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0

-0.0,-0.0,-10.133738666772842,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.037710681557655,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.011516352184117
-0.0,-0.0,-9.808841090649366,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-24.904645938426256
-0.0,-0.0,-9.90792428702116,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.004893187433481,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.059991516172886,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.284871587529778,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.28811850398779,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-29.83281325828284
-0.0,-0.0,-10.276054369285703,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.989475948736072,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.03483653999865,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-29.111629920080304
-0.0,-0.0,-10.526764284819365,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.07570867240429,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.13247774541378,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.010535299777985,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.153163108974695,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.0126953125,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.858840942382812,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.858840942382812,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-9.75884222984314,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-26.739446606487036
-0.0,-0.0,-10.388801695778966,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.0671298019588,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-25.867279149591923
-0.0,-0.0,-10.134025573730469,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.422021973878145,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.374847251921892,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.017478093504906,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-27.719884186517447
-0.0,-0.0,-10.346995426341891,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.027445763349533,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
-0.0,-0.0,-10.412030212581158,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-29.09871734632179
-0.0,-0.0,-10.41969721391797,-901.0,-0.0,-13.612274169921875,-901.0,-0.0,-0.0,-28.062925359234214
-0.0,-0.0,-10.384072785265744,-901.0,-0.0,-0.0,-32.91364288330078,-901.0,-0.0,-0.0
